transaction_id,customer_id,transaction_date,amount,product_category,payment_method,is_refund,discount_pct
1089,181,2024-03-22,102.01,upgrade,ach,0,0
1090,181,2023-09-28,304.38,one_time_purchase,credit_card,0,25
1091,181,2024-04-30,-90.31,addon,wire_transfer,1,15
1092,181,2024-05-03,88.46,subscription,ach,0,15
1093,181,2023-09-17,169.55,upgrade,wire_transfer,0,15
1094,181,2023-12-08,62.95,addon,ach,0,0
1095,182,2024-07-15,156.44,subscription,paypal,0,0
1096,182,2024-06-20,97.02,addon,credit_card,0,0
1097,182,2024-04-25,365.74,one_time_purchase,wire_transfer,0,0
1098,182,2024-06-25,278.41,subscription,paypal,0,0
1099,182,2024-04-23,32.71,subscription,debit_card,0,0
1100,182,2024-07-04,100.85,subscription,credit_card,0,0
1101,182,2024-05-30,183.25,subscription,credit_card,0,0
1102,182,2024-03-31,66.22,addon,paypal,0,0
1103,182,2024-05-28,94.76,subscription,paypal,0,15
1104,182,2024-07-14,43.58,addon,paypal,0,15
1105,182,2024-05-05,238.45,subscription,paypal,0,15
1106,182,2024-07-28,74.58,upgrade,paypal,0,20
1107,182,2024-06-14,136.53,training,wire_transfer,0,0
1108,182,2024-04-27,236.06,subscription,wire_transfer,0,15
1109,182,2024-04-27,450.22,professional_services,credit_card,0,5
1110,182,2024-04-21,106.52,subscription,credit_card,0,0
1111,182,2024-03-27,343.13,one_time_purchase,credit_card,0,0
1112,182,2024-05-08,62.31,subscription,wire_transfer,0,20
1113,182,2024-07-25,246.5,one_time_purchase,ach,0,10
1114,182,2024-04-11,39.95,subscription,credit_card,0,0
1115,182,2024-06-28,1718.39,professional_services,ach,0,5
1116,182,2024-07-02,52.75,training,credit_card,0,25
1117,182,2024-04-21,53.53,addon,ach,0,20
1118,183,2024-06-07,93.53,addon,paypal,0,0
1119,183,2024-01-24,217.58,subscription,wire_transfer,0,0
1120,183,2023-01-10,42.04,subscription,ach,0,0
1121,183,2023-07-09,229.56,subscription,wire_transfer,0,0
1122,183,2023-10-14,369.16,one_time_purchase,credit_card,0,25
1123,184,2023-10-17,476.59,training,credit_card,0,0
1124,184,2024-04-27,130.63,one_time_purchase,paypal,0,5
1125,184,2023-07-06,205.31,subscription,paypal,0,5
1126,185,2024-05-09,66.87,subscription,debit_card,0,0
1127,185,2022-10-28,216.03,subscription,ach,0,25
1128,186,2024-07-16,77.71,addon,paypal,0,0
1129,186,2024-07-29,375.29,one_time_purchase,debit_card,0,0
1130,186,2024-07-23,69.4,addon,paypal,0,20
1131,187,2024-02-13,204.77,one_time_purchase,paypal,0,0
1132,187,2024-04-20,112.29,one_time_purchase,paypal,0,0
1133,187,2024-07-29,83,addon,paypal,0,0
1134,187,2024-03-25,122.45,professional_services,ach,0,0
1135,187,2024-02-13,209.24,one_time_purchase,ach,0,5
1136,187,2024-02-13,75.61,upgrade,paypal,0,5
1137,187,2024-07-16,167.74,training,debit_card,0,25
1138,188,2023-06-03,78.72,addon,debit_card,0,10
1139,188,2023-02-27,141.92,subscription,ach,0,5
1140,189,2022-10-13,60.11,addon,ach,0,0
1141,189,2022-06-02,294.75,subscription,wire_transfer,0,0
1142,189,2022-06-13,139.88,subscription,debit_card,0,15
1143,189,2022-05-27,173.75,upgrade,wire_transfer,0,25
1144,189,2022-11-15,87.39,subscription,debit_card,0,25
1145,189,2022-10-16,54.02,addon,debit_card,0,0
1146,189,2022-06-15,346.79,training,debit_card,0,15
1147,189,2022-10-10,59.82,subscription,ach,0,0
1148,190,2022-11-04,12.83,upgrade,credit_card,0,0
1149,190,2022-11-07,204.25,one_time_purchase,credit_card,0,0
1150,190,2022-11-02,64.35,addon,wire_transfer,0,25
1151,191,2023-02-21,45.98,upgrade,paypal,0,0
1152,191,2023-01-30,546.94,professional_services,debit_card,0,10
1153,191,2023-02-23,75.98,addon,wire_transfer,0,5
1154,191,2024-06-13,112.59,one_time_purchase,credit_card,0,10
1155,191,2023-01-02,221.93,subscription,wire_transfer,0,20
1156,191,2023-06-02,246.22,subscription,ach,0,10
1157,191,2023-12-21,-12.01,addon,wire_transfer,1,0
1158,191,2024-02-14,350.8,training,credit_card,0,0
1159,191,2022-12-11,846.68,professional_services,credit_card,0,0
1160,191,2023-07-16,50.71,training,credit_card,0,10
1161,191,2024-01-10,461.75,one_time_purchase,credit_card,0,20
1162,191,2024-05-16,195.3,one_time_purchase,wire_transfer,0,0
1163,191,2024-01-31,32.65,addon,ach,0,25
1164,191,2024-06-28,95.47,one_time_purchase,ach,0,0
1165,191,2023-07-25,57.45,addon,wire_transfer,0,0
1166,191,2024-05-22,347.19,training,paypal,0,0
1167,191,2022-12-29,180.9,subscription,credit_card,0,20
1168,191,2024-07-03,40.44,addon,debit_card,0,0
1169,191,2022-12-20,352.13,professional_services,wire_transfer,0,10
1170,191,2024-05-15,83.12,addon,paypal,0,0
1171,191,2023-02-16,5.55,addon,debit_card,0,10
1172,191,2023-02-10,78.63,upgrade,wire_transfer,0,0
1173,191,2024-04-09,71.37,addon,wire_transfer,0,0
1174,192,2023-12-09,204.49,subscription,debit_card,0,25
1175,192,2024-03-23,215.99,subscription,wire_transfer,0,0
1176,192,2024-03-16,50.72,subscription,ach,0,10
1177,192,2023-12-09,81.25,addon,paypal,0,5
1178,192,2024-03-16,299.95,professional_services,paypal,0,5
1179,193,2023-03-06,34.02,upgrade,debit_card,0,0
1180,193,2023-02-16,5.01,addon,credit_card,0,0
1181,193,2023-04-25,277.42,subscription,paypal,0,15
1182,194,2023-06-06,259.84,subscription,debit_card,0,25
1183,194,2023-12-19,1782.41,professional_services,credit_card,0,0
1184,194,2024-05-29,93.86,addon,debit_card,0,0
1185,194,2023-10-13,134.38,one_time_purchase,credit_card,0,15
1186,194,2024-02-20,1130.27,professional_services,credit_card,0,10
1187,194,2024-05-25,237.24,subscription,credit_card,0,0
1188,195,2024-04-30,144.04,subscription,paypal,0,0
1189,195,2023-09-26,75.27,addon,debit_card,0,10
1190,195,2024-02-03,174.58,subscription,wire_transfer,0,0
1191,195,2023-07-29,122.79,upgrade,wire_transfer,0,0
1192,195,2023-11-01,1676.96,professional_services,ach,0,25
1193,195,2024-07-29,215.58,subscription,debit_card,0,0
1194,195,2024-04-08,43.84,addon,wire_transfer,0,0
1195,195,2023-12-16,84.29,subscription,wire_transfer,0,0
1196,195,2024-07-02,190.45,subscription,wire_transfer,0,0
1197,196,2022-09-10,232.68,subscription,paypal,0,0
1198,196,2023-05-24,111.66,subscription,debit_card,0,15
1199,196,2024-05-19,145.33,subscription,wire_transfer,0,10
1200,196,2023-03-07,87.84,addon,wire_transfer,0,0
1201,196,2023-12-12,259.13,subscription,credit_card,0,15
1202,196,2024-07-20,23.21,addon,paypal,0,5
1203,196,2023-12-24,56.43,addon,debit_card,0,10
1204,196,2023-07-14,1615.81,professional_services,wire_transfer,0,5
1205,197,2022-11-03,245.91,subscription,wire_transfer,0,0
1206,198,2024-02-12,287.71,subscription,credit_card,0,0
1207,198,2024-06-15,280.77,subscription,credit_card,0,10
1208,199,2022-11-18,307.04,one_time_purchase,credit_card,0,0
1209,199,2023-01-31,52.71,addon,debit_card,0,0
1210,199,2023-09-22,143.79,upgrade,credit_card,0,15
1211,199,2023-04-20,16.87,subscription,debit_card,0,10
1212,199,2023-09-08,187.11,upgrade,debit_card,0,0
1213,200,2023-07-27,34.49,addon,credit_card,0,10
1214,200,2023-02-01,130.7,subscription,credit_card,0,0
1215,200,2023-12-15,72.01,subscription,paypal,0,0
1216,200,2023-10-14,88.72,addon,paypal,0,20
1217,200,2023-03-07,271.54,training,debit_card,0,0
1218,200,2024-05-10,9.65,addon,credit_card,0,10
1219,200,2023-09-15,417.03,one_time_purchase,paypal,0,15
1220,200,2023-08-31,-397.79,training,credit_card,1,0
1221,200,2023-11-02,280.99,subscription,credit_card,0,15
1222,200,2024-06-23,485.71,one_time_purchase,ach,0,0
1223,200,2023-11-25,455.73,one_time_purchase,ach,0,10
1224,200,2023-07-19,211.63,training,paypal,0,0
1225,200,2024-01-05,114.42,subscription,wire_transfer,0,0
1226,200,2024-06-03,59.3,addon,ach,0,15
1227,201,2022-10-31,72.41,addon,debit_card,0,0
1228,201,2023-12-20,70.27,addon,debit_card,0,0
1229,201,2024-03-22,68.28,upgrade,debit_card,0,10
1230,201,2022-09-07,151.83,subscription,paypal,0,0
1231,201,2023-07-18,56.43,subscription,credit_card,0,0
1232,201,2024-01-04,119.66,subscription,debit_card,0,15
1233,201,2023-06-05,165.26,subscription,debit_card,0,0
1234,201,2024-06-24,1434.67,professional_services,paypal,0,0
1235,202,2022-06-23,-34.34,one_time_purchase,credit_card,1,15
1236,202,2023-06-07,194.15,subscription,wire_transfer,0,25
1237,202,2023-11-12,14.02,subscription,credit_card,0,0
1238,202,2023-07-06,73.56,subscription,paypal,0,0
1239,202,2024-05-02,291.85,subscription,ach,0,10
1240,203,2022-09-09,222.97,subscription,debit_card,0,5
1241,203,2022-09-29,285.49,subscription,credit_card,0,0
1242,203,2022-10-18,116.94,subscription,paypal,0,0
1243,203,2022-10-03,450.47,training,credit_card,0,0
1244,203,2022-10-02,241.53,subscription,ach,0,0
1245,203,2022-09-04,134.68,subscription,ach,0,0
1246,203,2022-10-20,51.41,one_time_purchase,credit_card,0,25
1247,203,2022-10-07,-50.95,addon,ach,1,10
1248,203,2022-09-10,77.64,addon,ach,0,0
1249,203,2022-09-27,169.12,subscription,ach,0,10
1250,203,2022-10-21,96.44,addon,wire_transfer,0,0
1251,203,2022-10-09,71.63,addon,debit_card,0,10
1252,203,2022-10-04,80.98,addon,credit_card,0,0
1253,204,2024-03-28,21.2,addon,paypal,0,10
1254,204,2022-10-04,496.81,one_time_purchase,debit_card,0,20
1255,204,2022-08-12,169.29,subscription,debit_card,0,25
1256,204,2024-05-12,1960.83,professional_services,credit_card,0,0
1257,204,2023-04-26,90.55,subscription,debit_card,0,0
1258,204,2024-01-30,50.7,one_time_purchase,ach,0,10
1259,205,2023-05-04,80.24,one_time_purchase,paypal,0,0
1260,206,2023-09-12,84.95,addon,debit_card,0,0
1261,207,2024-08-05,105.63,upgrade,wire_transfer,0,0
1262,207,2023-11-11,10.82,subscription,paypal,0,0
1263,207,2024-07-05,53.85,upgrade,wire_transfer,0,20
1264,207,2024-01-03,178.93,subscription,debit_card,0,0
1265,207,2024-08-01,16.61,subscription,wire_transfer,0,0
1266,207,2024-06-18,1403,professional_services,paypal,0,20
1267,207,2024-01-14,177.67,professional_services,debit_card,0,25
1268,208,2023-01-26,150.96,upgrade,ach,0,0
1269,208,2023-06-18,53.58,subscription,credit_card,0,0
1270,208,2023-07-21,52.1,addon,paypal,0,25
1271,208,2023-07-19,182.41,upgrade,wire_transfer,0,0
1272,208,2023-01-12,465.33,one_time_purchase,wire_transfer,0,25
1273,208,2023-05-23,97.62,subscription,paypal,0,5
1274,208,2024-03-19,288.97,subscription,paypal,0,0
1275,208,2024-01-27,146.28,upgrade,credit_card,0,10
1276,209,2022-08-12,17.17,addon,wire_transfer,0,0
1277,209,2024-06-25,95.4,subscription,wire_transfer,0,0
1278,210,2024-04-05,35.13,addon,ach,0,0
1279,210,2024-07-14,-88.31,addon,ach,1,20
1280,210,2024-04-21,374.15,one_time_purchase,debit_card,0,0
1281,210,2024-05-10,247.17,subscription,paypal,0,15
1282,210,2023-08-26,107.92,subscription,paypal,0,0
1283,210,2023-12-27,134,training,paypal,0,0
1284,210,2024-02-02,80.95,subscription,debit_card,0,0
1285,210,2023-06-14,251.16,subscription,wire_transfer,0,25
1286,210,2023-11-29,293.26,subscription,wire_transfer,0,20
1287,210,2024-04-23,30.24,addon,wire_transfer,0,20
1288,210,2024-03-01,364.86,one_time_purchase,debit_card,0,10
1289,210,2023-11-06,246.46,training,wire_transfer,0,5
1290,210,2023-11-19,1229.83,professional_services,wire_transfer,0,0
1291,210,2023-08-20,340.3,professional_services,paypal,0,5
1292,210,2023-05-17,90.38,addon,ach,0,5
1293,210,2023-06-19,45.22,upgrade,paypal,0,0
1294,211,2023-07-12,44.53,upgrade,credit_card,0,0
1295,211,2023-12-14,624.75,professional_services,paypal,0,0
1296,211,2023-03-10,279.67,subscription,ach,0,5
1297,211,2024-04-25,239.07,subscription,credit_card,0,15
1298,211,2023-07-11,178.36,upgrade,wire_transfer,0,0
1299,211,2024-04-08,66.83,addon,credit_card,0,0
1300,213,2022-09-20,250.86,professional_services,credit_card,0,20
1301,213,2023-04-06,633.62,professional_services,paypal,0,10
1302,213,2023-02-20,922.6,professional_services,paypal,0,20
1303,214,2023-06-20,66.06,subscription,ach,0,0
1304,214,2023-12-23,176.31,upgrade,wire_transfer,0,0
1305,214,2024-01-18,59.27,addon,wire_transfer,0,10
1306,214,2023-08-31,10.97,subscription,credit_card,0,0
1307,214,2024-04-13,410.34,one_time_purchase,credit_card,0,25
1308,214,2023-06-08,798.23,professional_services,credit_card,0,0
1309,214,2023-06-08,1019.31,professional_services,credit_card,0,0
1310,214,2023-11-01,143.83,subscription,credit_card,0,0
1311,215,2023-09-09,361.53,training,wire_transfer,0,0
1312,215,2024-02-10,141.88,upgrade,credit_card,0,0
1313,215,2023-08-25,119.26,subscription,ach,0,0
1314,215,2024-06-16,-271.97,subscription,ach,1,0
1315,215,2024-05-21,251.63,one_time_purchase,paypal,0,0
1316,215,2024-03-26,268.15,subscription,debit_card,0,0
1317,215,2023-07-30,194.94,subscription,debit_card,0,20
1318,215,2024-05-08,447.94,one_time_purchase,credit_card,0,0
1319,215,2023-10-10,146.89,subscription,paypal,0,0
1320,215,2023-09-08,132.31,subscription,credit_card,0,10
1321,215,2024-01-11,272.24,subscription,credit_card,0,20
1322,215,2024-02-01,185.46,subscription,ach,0,0
1323,215,2024-07-02,256.67,subscription,credit_card,0,0
1324,216,2023-06-09,254.3,subscription,debit_card,0,25
1325,216,2023-09-02,481.56,one_time_purchase,paypal,0,15
1326,217,2024-01-04,227.83,subscription,debit_card,0,0
1327,217,2023-12-11,56.63,subscription,credit_card,0,0
1328,218,2024-03-11,436.13,training,debit_card,0,0
1329,218,2023-11-27,40.44,addon,debit_card,0,10
1330,219,2023-02-02,130.73,upgrade,credit_card,0,0
1331,219,2023-01-25,30.53,addon,paypal,0,20
1332,219,2023-01-24,11.2,upgrade,ach,0,0
1333,219,2023-02-06,134.11,upgrade,credit_card,0,0
1334,220,2024-02-10,263.18,one_time_purchase,debit_card,0,15
1335,220,2024-05-07,99.97,upgrade,paypal,0,0
1336,220,2024-07-28,147.6,subscription,ach,0,5
1337,220,2023-08-26,187.99,upgrade,credit_card,0,10
1338,220,2024-02-24,170.45,training,paypal,0,10
1339,220,2024-02-24,174.6,subscription,ach,0,15
1340,220,2023-11-05,47.38,addon,credit_card,0,0
1341,220,2024-03-20,-164.13,upgrade,wire_transfer,1,0
1342,220,2023-10-09,53.14,one_time_purchase,credit_card,0,20
1343,220,2023-09-27,62.11,one_time_purchase,ach,0,0
1344,221,2022-10-31,58.25,addon,ach,0,0
1345,222,2023-04-15,50.48,addon,debit_card,0,0
1346,222,2023-04-27,-342.98,one_time_purchase,ach,1,10
1347,222,2023-07-31,49.66,addon,debit_card,0,10
1348,222,2024-06-12,118.84,one_time_purchase,debit_card,0,5
1349,222,2022-06-01,321.38,one_time_purchase,debit_card,0,5
1350,224,2024-03-26,44.98,subscription,paypal,0,0
1351,224,2024-09-16,61.73,upgrade,paypal,0,20
1352,225,2023-10-12,289.8,subscription,paypal,0,5
1353,225,2024-07-16,227.92,one_time_purchase,ach,0,20
1354,226,2024-01-07,110.44,subscription,paypal,0,0
1355,226,2024-03-13,127.53,subscription,wire_transfer,0,0
1356,226,2024-01-05,223.6,subscription,ach,0,15
1357,226,2023-12-30,248.62,training,debit_card,0,10
1358,226,2024-07-13,125.92,one_time_purchase,ach,0,10
1359,227,2022-10-25,56.67,subscription,debit_card,0,15
1360,227,2022-11-24,295.37,subscription,ach,0,5
1361,227,2023-03-03,169.69,upgrade,paypal,0,15
1362,228,2023-11-02,105.48,subscription,debit_card,0,5
1363,228,2024-01-02,396.07,one_time_purchase,ach,0,5
1364,228,2023-06-26,278.19,subscription,paypal,0,0
1365,228,2023-12-01,31.8,addon,wire_transfer,0,5
1366,228,2023-11-19,229.37,subscription,debit_card,0,25
1367,228,2023-07-21,181.47,subscription,ach,0,0
1368,228,2024-06-24,123.89,one_time_purchase,ach,0,25
1369,228,2023-11-25,55.56,subscription,debit_card,0,20
1370,228,2023-04-25,74.27,one_time_purchase,wire_transfer,0,0
1371,228,2024-01-22,256.12,subscription,wire_transfer,0,5
1372,228,2024-03-07,241.3,subscription,credit_card,0,0
1373,228,2023-10-30,97.2,subscription,wire_transfer,0,5
1374,228,2023-04-28,186.56,subscription,debit_card,0,0
1375,228,2024-02-21,235.07,subscription,paypal,0,20
1376,229,2024-09-24,178.3,subscription,credit_card,0,20
1377,229,2024-10-14,85.5,training,credit_card,0,0
1378,229,2024-07-19,284.22,one_time_purchase,wire_transfer,0,10
1379,229,2024-09-22,30.94,subscription,paypal,0,25
1380,229,2024-04-01,663.58,professional_services,debit_card,0,15
1381,229,2024-05-16,81.86,subscription,debit_card,0,5
1382,229,2024-07-21,-66.67,addon,wire_transfer,1,0
1383,229,2024-10-06,70.16,addon,ach,0,15
1384,229,2024-03-22,238.73,subscription,debit_card,0,10
1385,230,2022-08-09,1342.26,professional_services,wire_transfer,0,20
1386,230,2022-12-23,86.14,subscription,debit_card,0,5
1387,230,2024-07-14,54.83,subscription,credit_card,0,10
1388,230,2022-08-20,171.57,subscription,wire_transfer,0,15
1389,230,2023-02-15,227.21,subscription,debit_card,0,0
1390,231,2024-01-21,14.68,subscription,debit_card,0,0
1391,232,2023-07-21,127.99,subscription,wire_transfer,0,0
1392,232,2024-03-20,245.76,subscription,debit_card,0,15
1393,232,2024-04-11,185.74,one_time_purchase,credit_card,0,0
1394,232,2023-06-04,116.98,subscription,debit_card,0,0
1395,232,2024-07-26,29.28,addon,credit_card,0,0
1396,232,2023-07-18,275.27,subscription,debit_card,0,0
1397,233,2022-12-09,217.41,subscription,paypal,0,0
1398,233,2023-01-15,211.13,professional_services,paypal,0,15
1399,234,2024-05-11,256.69,one_time_purchase,credit_card,0,15
1400,234,2024-04-21,124.14,upgrade,credit_card,0,5
1401,234,2023-08-23,166.52,subscription,debit_card,0,20
1402,234,2024-06-16,18.94,addon,debit_card,0,0
1403,234,2022-12-30,21.58,subscription,wire_transfer,0,10
1404,235,2024-07-18,156.56,subscription,wire_transfer,0,0
1405,235,2024-05-19,235.66,one_time_purchase,debit_card,0,0
1406,235,2024-04-30,34.83,subscription,wire_transfer,0,25
1407,235,2024-06-22,211.4,subscription,wire_transfer,0,25
1408,235,2024-07-30,1266.96,professional_services,wire_transfer,0,0
1409,235,2024-04-24,1020.99,professional_services,ach,0,0
1410,235,2024-05-07,179.86,subscription,paypal,0,5
1411,235,2024-05-10,74.11,addon,wire_transfer,0,0
1412,235,2024-05-01,51.06,subscription,paypal,0,15
1413,235,2024-05-19,141.32,subscription,paypal,0,10
1414,235,2024-05-07,118.57,subscription,paypal,0,10
1415,235,2024-07-02,826.75,professional_services,credit_card,0,0
1416,236,2024-02-06,-90.06,addon,ach,1,25
1417,237,2024-02-17,144.27,subscription,paypal,0,0
1418,237,2024-07-11,386.66,one_time_purchase,ach,0,0
1419,237,2024-09-27,459.99,professional_services,paypal,0,20
1420,237,2024-07-16,106.2,one_time_purchase,debit_card,0,0
1421,237,2024-07-03,217.78,one_time_purchase,wire_transfer,0,20
1422,237,2024-04-30,59.27,subscription,credit_card,0,0
1423,238,2024-04-16,-184.72,subscription,ach,1,10
1424,238,2024-05-05,92.6,subscription,debit_card,0,15
1425,240,2024-11-22,80.61,subscription,wire_transfer,0,0
1426,240,2024-07-28,147.32,upgrade,credit_card,0,0
1427,241,2024-07-02,158.65,subscription,paypal,0,25
1428,241,2024-04-21,219.19,subscription,credit_card,0,25
1429,241,2024-04-14,164.45,subscription,credit_card,0,0
1430,242,2023-08-11,32.03,subscription,credit_card,0,25
1431,242,2023-06-12,54.4,subscription,ach,0,15
1432,242,2023-02-23,-184.08,training,ach,1,0
1433,243,2022-09-19,295.77,subscription,credit_card,0,0
1434,243,2023-08-23,278.21,subscription,wire_transfer,0,20
1435,244,2024-05-09,192.35,upgrade,wire_transfer,0,5
1436,244,2024-07-02,225.41,subscription,debit_card,0,0
1437,244,2024-05-05,72.66,one_time_purchase,debit_card,0,15
1438,244,2024-04-20,62.89,subscription,credit_card,0,0
1439,244,2024-05-04,83.09,subscription,paypal,0,0
1440,244,2024-06-30,53.04,addon,credit_card,0,0
1441,244,2024-05-28,948.38,professional_services,ach,0,15
1442,244,2024-06-15,62.62,addon,credit_card,0,25
1443,244,2024-06-20,211.81,subscription,credit_card,0,25
1444,245,2024-04-14,208.88,subscription,credit_card,0,0
1445,245,2023-09-20,66.84,subscription,debit_card,0,10
1446,245,2024-06-22,-262.29,subscription,paypal,1,0
1447,245,2023-12-18,266.14,subscription,credit_card,0,25
1448,245,2024-03-17,20.21,addon,ach,0,0
1449,245,2024-07-27,140.36,subscription,debit_card,0,15
1450,245,2024-05-09,187.38,upgrade,ach,0,0
1451,245,2024-01-01,1053.04,professional_services,debit_card,0,0
1452,245,2024-05-22,75.22,addon,ach,0,0
1453,245,2024-04-11,141.45,subscription,paypal,0,25
1454,246,2022-09-02,398.73,one_time_purchase,ach,0,0
1455,246,2022-08-31,166.22,subscription,paypal,0,0
1456,246,2022-10-05,61.41,addon,wire_transfer,0,25
1457,246,2023-02-24,385.84,one_time_purchase,wire_transfer,0,0
1458,246,2023-08-03,13.93,addon,ach,0,10
1459,247,2024-07-16,199.06,subscription,ach,0,0
1460,247,2023-06-07,46.79,addon,ach,0,20
1461,247,2023-05-21,181.49,subscription,debit_card,0,25
1462,247,2023-11-30,153.77,subscription,debit_card,0,0
1463,247,2024-03-03,211.12,subscription,wire_transfer,0,25
1464,247,2023-07-21,188.87,one_time_purchase,paypal,0,0
1465,247,2024-04-30,188.23,subscription,paypal,0,0
1466,247,2023-12-27,88.84,subscription,wire_transfer,0,0
1467,247,2023-11-29,1200.73,professional_services,paypal,0,20
1468,247,2024-05-28,188.41,subscription,credit_card,0,5
1469,247,2024-04-20,-42.26,addon,ach,1,0
1470,247,2024-05-10,206.43,subscription,ach,0,10
1471,247,2023-11-15,12.08,addon,paypal,0,25
1472,247,2023-05-23,27.8,addon,paypal,0,25
1473,247,2023-08-27,178.06,subscription,wire_transfer,0,0
1474,247,2023-11-23,111.4,upgrade,credit_card,0,10
1475,247,2023-07-17,266.09,one_time_purchase,paypal,0,0
1476,247,2023-07-22,-266.52,subscription,debit_card,1,15
1477,247,2024-05-11,125.66,subscription,credit_card,0,0
1478,247,2023-07-30,250.9,subscription,debit_card,0,0
1479,247,2023-01-28,55.72,addon,paypal,0,0
1480,247,2024-06-05,245.48,subscription,paypal,0,20
1481,247,2023-05-16,44.1,addon,debit_card,0,0
1482,248,2022-08-28,23.26,subscription,wire_transfer,0,15
1483,248,2022-10-23,86.73,addon,credit_card,0,0
1484,248,2023-07-12,38.05,subscription,wire_transfer,0,0
1485,249,2023-12-16,50.11,addon,credit_card,0,0
1486,249,2024-04-16,43.96,addon,credit_card,0,0
1487,249,2023-12-31,116.94,one_time_purchase,credit_card,0,0
1488,249,2024-01-31,95.43,subscription,debit_card,0,5
1489,249,2024-05-04,9.07,addon,wire_transfer,0,10
1490,250,2023-06-23,817.88,professional_services,credit_card,0,0
1491,250,2023-07-16,1261.44,professional_services,debit_card,0,20
1492,250,2023-07-07,1559.42,professional_services,credit_card,0,0
1493,250,2024-05-03,78.17,subscription,wire_transfer,0,5
1494,250,2022-09-18,98.8,subscription,ach,0,5
1495,250,2023-06-10,175.33,one_time_purchase,paypal,0,15
1496,250,2023-02-09,248.16,subscription,paypal,0,0
1497,250,2022-08-25,12.69,addon,paypal,0,10
1498,251,2023-08-08,81.99,subscription,credit_card,0,0
1499,253,2023-12-27,30.45,addon,ach,0,0
1500,254,2024-06-13,62.28,subscription,paypal,0,0
1501,254,2023-11-14,169.06,one_time_purchase,paypal,0,25
1502,254,2024-05-11,34.28,subscription,credit_card,0,10
1503,254,2024-05-31,189.61,professional_services,paypal,0,0
1504,254,2024-04-20,30.31,addon,debit_card,0,10
1505,254,2024-03-04,66.54,upgrade,credit_card,0,5
1506,254,2024-04-27,177.78,subscription,debit_card,0,20
1507,254,2024-01-15,270.48,subscription,debit_card,0,10
1508,254,2024-05-11,7.85,addon,debit_card,0,25
1509,254,2024-04-06,237.59,subscription,ach,0,0
1510,254,2024-07-07,-242.21,training,ach,1,20
1511,254,2024-06-03,1642.96,professional_services,debit_card,0,10
1512,254,2024-05-06,23.45,addon,wire_transfer,0,25
1513,254,2023-12-07,28.08,subscription,paypal,0,20
1514,254,2024-03-31,200.99,subscription,wire_transfer,0,0
1515,254,2024-05-23,157.93,subscription,wire_transfer,0,10
1516,255,2022-11-30,74.11,addon,debit_card,0,15
1517,255,2023-03-18,121.88,upgrade,debit_card,0,5
1518,255,2022-09-03,35.94,upgrade,wire_transfer,0,5
1519,256,2024-02-10,-60.07,addon,credit_card,1,0
1520,256,2023-11-30,57.09,addon,ach,0,0
1521,256,2023-12-23,139.91,upgrade,credit_card,0,0
1522,256,2024-02-01,67.38,addon,debit_card,0,5
1523,257,2024-06-28,63.21,addon,ach,0,20
1524,257,2024-03-16,57.74,addon,paypal,0,20
1525,257,2024-05-23,186.29,one_time_purchase,credit_card,0,25
1526,257,2024-07-15,21.84,addon,ach,0,20
1527,257,2024-05-16,337.04,one_time_purchase,debit_card,0,0
1528,257,2024-02-27,22.63,addon,credit_card,0,20
1529,257,2024-04-09,104.83,subscription,paypal,0,5
1530,257,2024-03-06,160.08,upgrade,wire_transfer,0,0
1531,258,2024-05-30,97.17,training,credit_card,0,0
1532,258,2024-02-27,37.12,addon,credit_card,0,25
1533,258,2023-12-23,62.32,addon,credit_card,0,25
1534,258,2024-03-31,-739.46,professional_services,ach,1,0
1535,258,2024-02-05,94.61,upgrade,paypal,0,10
1536,258,2024-01-26,44.97,addon,debit_card,0,0
1537,259,2024-07-30,75.58,addon,credit_card,0,20
1538,259,2024-06-21,46.56,subscription,credit_card,0,0
1539,260,2024-05-29,257.86,subscription,paypal,0,20
1540,260,2024-06-14,170.27,one_time_purchase,credit_card,0,15
1541,260,2024-06-04,176.48,one_time_purchase,ach,0,0
1542,260,2024-06-12,104.71,subscription,debit_card,0,5
1543,260,2024-07-26,30.13,subscription,wire_transfer,0,25
1544,260,2024-06-23,126.19,subscription,debit_card,0,0
1545,260,2024-07-11,61.36,addon,paypal,0,0
1546,260,2024-06-27,-21.47,upgrade,ach,1,10
1547,261,2024-07-09,159.11,one_time_purchase,paypal,0,0
1548,261,2024-07-10,55.49,upgrade,paypal,0,0
1549,261,2024-07-08,31.98,upgrade,wire_transfer,0,0
1550,261,2024-07-29,335.81,one_time_purchase,wire_transfer,0,0
1551,261,2024-07-17,18.13,subscription,wire_transfer,0,15
1552,261,2024-07-12,274.18,subscription,credit_card,0,25
1553,261,2024-07-10,58.72,upgrade,credit_card,0,15
1554,261,2024-06-18,1284.56,professional_services,debit_card,0,10
1555,262,2024-03-31,18.14,upgrade,credit_card,0,0
1556,262,2024-02-04,281.49,one_time_purchase,credit_card,0,0
1557,262,2024-02-23,131.29,subscription,credit_card,0,25
1558,262,2024-02-23,343.69,one_time_purchase,ach,0,25
1559,262,2024-02-14,79.66,addon,ach,0,15
1560,262,2024-07-09,153.14,subscription,ach,0,0
1561,263,2022-04-16,1883.12,professional_services,paypal,0,5
1562,264,2022-11-13,88.92,addon,credit_card,0,20
1563,264,2022-11-17,66.79,subscription,ach,0,15
1564,265,2023-04-12,61.49,upgrade,debit_card,0,0
